,dataset_code,limno_run,location_name,location_code,date_time,depth_m,nh4_um,no2_um,no3_um,srp_um
222,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,5.0,0.0,0.01,0.0,0.43
223,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,5.5,0.0,0.02,0.0,0.38
224,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,6.0,0.0,0.02,0.0,0.42
225,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,8.0,0.0,0.0,0.0,0.61
226,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,10.0,0.0,0.0,0.0,0.9
227,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,12.0,0.0,0.01,0.0,1.04
228,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,14.0,0.0,0.02,0.1,1.26
229,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,16.0,0.0,0.02,2.5,1.52
230,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,18.0,0.0,0.02,2.9,1.44
231,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,20.0,0.0,0.01,3.0,1.59
232,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,22.0,0.0,0.02,3.0,1.44
233,LIMNO_NUTRIENTS,HOA9394L4,Lake Hoare,HORLT1,1994-01-19,25.0,0.0,0.03,5.2,1.54
234,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,5.0,1.598,,16.416,0.011
235,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,6.0,0.934,,15.892,0.011
236,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,8.0,0.346,,17.892,0.013
237,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,10.0,0.456,,21.404,0.009
238,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,12.0,1.712,,29.44,0.013
239,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,13.0,3.286,0.324,34.696,0.024
240,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,15.0,5.152,0.556,52.824,0.022
241,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,18.0,21.226,1.546,79.856,0.038
242,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,20.0,63.552,6.16,120.104,0.019
243,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,22.0,97.178,6.982,132.652,0.185
244,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,25.0,130.846,6.946,134.632,0.228
245,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,30.0,159.442,41.03,237.716,0.134
246,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,35.0,160.4,38.652,237.856,0.116
247,LIMNO_NUTRIENTS,EB9495L1,East Lake Bonney,BONE30,1994-11-02,37.0,143.178,31.782,198.636,0.176
248,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,5.0,1.12,,14.552,0.01
249,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,6.0,0.888,,13.892,0.009
250,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,8.0,0.984,,14.62,0.009
251,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,10.0,0.784,,15.476,0.013
252,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,12.0,3.114,,18.308,0.014
253,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,13.0,10.452,,26.772,0.03
254,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,14.0,80.242,,30.856,0.029
255,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,15.0,83.062,,24.488,0.043
256,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,17.0,147.83,0.834,26.732,0.063
257,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,20.0,172.008,0.784,23.78,0.108
258,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,22.0,184.684,0.646,13.16,0.077
259,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,25.0,206.574,,,0.083
260,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,30.0,250.624,,,0.111
261,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,35.0,269.76,,,0.163
262,LIMNO_NUTRIENTS,WB9495L1,West Lake Bonney,BONW20,1994-11-05,38.0,301.654,,,0.186
263,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,5.0,0.422,,,0.019
264,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,6.0,0.368,,,0.014
265,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,8.0,,,,0.019
266,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,10.0,0.482,,,0.023
267,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,12.0,0.39,,,0.033
268,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,14.0,0.862,,,0.023
269,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,16.0,,,7.108,0.029
270,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,18.0,,,8.352,0.027
271,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,20.0,,,8.588,0.035
272,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,22.0,,,8.596,0.041
273,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,25.0,,,18.02,0.046
274,LIMNO_NUTRIENTS,HOA9495L1,Lake Hoare,HORLT1,1994-11-10,27.0,,,19.424,0.048
275,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,5.0,,,2.52,0.031
276,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,6.0,,,3.8,0.031
277,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,7.0,,,3.52,0.033
278,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,8.0,,,2.28,0.041
279,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,9.0,1.264,,3.44,0.093
280,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,10.0,4.412,,,0.178
281,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,11.0,29.6,,,1.219
282,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,12.0,44.0,,,1.688
283,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,15.0,244.0,,,4.23
284,LIMNO_NUTRIENTS,FRX9495L1,Lake Fryxell,FRXLT1,1994-11-14,18.0,466.0,,,11.129
285,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,5.0,3.028,,17.1,0.011
286,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,6.0,2.654,,16.428,0.009
287,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,8.0,1.884,,17.992,0.01
288,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,10.0,1.886,,21.596,0.012
289,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,12.0,3.484,0.298,38.104,0.011
290,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,13.0,6.666,0.366,47.1,0.014
291,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,15.0,10.084,,45.12,0.046
292,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,18.0,51.4,1.726,93.28,0.034
293,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,20.0,68.9,5.808,140.892,0.04
294,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,22.0,102.64,6.15,177.004,0.163
295,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,25.0,134.72,25.888,229.416,0.186
296,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,30.0,161.24,40.4,299.42,0.161
297,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,35.0,152.602,37.496,290.472,0.137
298,LIMNO_NUTRIENTS,EB9495L2,East Lake Bonney,BONE30,1994-11-23,37.0,148.3,33.766,260.756,0.189
299,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,5.0,2.58,,14.4,0.011
300,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,6.0,2.5,,13.32,0.009
301,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,8.0,2.14,,13.108,0.006
302,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,10.0,2.73,,14.508,0.008
303,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,12.0,2.976,,18.936,0.009
304,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,13.0,16.746,,29.876,0.015
305,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,14.0,88.0,,24.756,0.071
306,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,15.0,156.6,0.866,27.584,0.045
307,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,17.0,155.48,0.878,28.376,0.046
308,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,20.0,172.28,0.816,19.268,0.048
309,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,22.0,185.08,,10.756,0.051
310,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,25.0,212.6,,,0.075
311,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,30.0,284.0,,,0.071
312,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,35.0,294.0,,,0.077
313,LIMNO_NUTRIENTS,WB9495L2,West Lake Bonney,BONW20,1994-11-25,38.0,318.0,,,0.127
314,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,5.0,0.978,,,0.006
315,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,6.0,1.856,,,0.034
316,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,8.0,1.856,,,0.005
317,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,10.0,2.06,,,0.011
318,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,12.0,2.06,,,0.012
319,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,14.0,2.906,,,0.014
320,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,16.0,2.368,,6.72,0.019
321,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,18.0,2.972,,7.76,0.012
322,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,20.0,2.022,,8.22,0.016
323,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,22.0,1.848,,8.04,0.014
324,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,25.0,1.292,,14.56,0.015
325,LIMNO_NUTRIENTS,HOA9495L2,Lake Hoare,HORLT1,1994-11-30,30.0,50.76,,,1.192
326,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,5.0,,,,0.012
327,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,6.0,,,,0.005
328,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,7.0,,,,0.012
329,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,8.0,,,2.24,0.012
330,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,9.0,0.938,,2.36,0.023
331,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,10.0,2.222,,,0.047
332,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,11.0,18.356,,,0.44
333,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,12.0,44.5,,,1.115
334,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,15.0,256.0,,,5.65
335,LIMNO_NUTRIENTS,FRX9495L2,Lake Fryxell,FRXLT1,1994-12-04,18.0,483.01,,,12.315
336,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,5.0,1.886,,17.316,
337,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,6.0,3.484,,19.1,0.003
338,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,8.0,6.666,,20.132,
339,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,10.0,1.886,,25.608,0.004
340,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,12.0,3.484,,39.668,0.012
341,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,13.0,6.666,,51.544,0.044
342,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,15.0,10.084,0.314,65.48,0.04
343,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,18.0,51.4,1.84,120.292,
344,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,20.0,68.9,5.638,165.66,0.006
345,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,22.0,102.64,5.878,220.068,0.137
346,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,25.0,134.72,27.026,244.176,0.135
347,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,30.0,161.24,44.122,305.152,0.068
348,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,35.0,152.602,40.642,308.392,0.065
349,LIMNO_NUTRIENTS,EB9495L3,East Lake Bonney,BONE30,1994-12-17,37.0,148.3,33.558,262.188,0.086
350,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,5.0,0.364,,15.352,
351,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,6.0,0.24,,14.54,
352,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,8.0,0.235,,15.76,
353,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,10.0,0.181,,18.676,
354,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,12.0,0.201,,23.624,
355,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,13.0,3.893,,36.18,0.001
356,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,14.0,40.066,0.356,38.66,0.039
357,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,15.0,76.098,0.67,34.976,0.059
358,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,17.0,56.059,0.692,36.424,0.003
359,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,20.0,62.329,0.564,30.216,
360,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,22.0,75.844,0.432,18.344,
361,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,25.0,98.474,,,0.01
362,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,30.0,105.864,,,0.019
363,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,35.0,138.048,,,0.062
364,LIMNO_NUTRIENTS,WB9495L3,West Lake Bonney,BONW20,1994-12-19,38.0,149.506,,,0.068
365,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,5.0,,,,
366,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,6.0,,,,
367,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,8.0,,,,
368,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,10.0,,,,0.006
369,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,12.0,,,,0.014
370,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,14.0,,,2.36,0.025
371,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,16.0,,,8.988,0.036
372,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,18.0,,,9.972,0.037
373,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,20.0,,,10.704,0.036
374,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,22.0,,,10.764,0.05
375,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,25.0,,,16.608,0.042
376,LIMNO_NUTRIENTS,HOA9495L3,Lake Hoare,HORLT1,1994-12-24,29.0,12.9,,16.132,0.486
377,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,5.0,1.701,,,0.118
378,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,6.0,,,,0.117
379,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,7.0,,,,0.116
380,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,8.0,,,,0.146
381,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,9.0,,,,0.185
382,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,10.0,5.696,,,0.716
383,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,11.0,27.283,,,3.043
384,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,12.0,66.727,,,4.363
385,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,15.0,222.534,,,14.499
386,LIMNO_NUTRIENTS,FRX9495L3,Lake Fryxell,FRXLT1,1994-12-30,18.0,471.768,,,49.719
387,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,5.0,0.21,,6.147,0.081
388,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,6.0,0.578,,7.516,0.085
389,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,8.0,0.17,,8.872,0.086
390,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,10.0,0.032,,12.271,0.096
391,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,12.0,1.407,,15.236,0.496
392,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,13.0,4.436,,19.329,0.4
393,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,15.0,8.433,,20.565,0.893
394,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,18.0,31.862,1.527,57.378,0.527
395,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,20.0,73.865,6.341,89.069,1.964
396,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,22.0,106.274,6.219,94.07,2.665
397,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,25.0,142.022,22.596,103.032,2.181
398,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,30.0,175.292,44.325,149.593,2.206
399,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,35.0,175.482,42.713,200.126,2.198
400,LIMNO_NUTRIENTS,EB9495L4,East Lake Bonney,BONE30,1995-01-10,37.0,156.934,37.948,180.47,2.406
401,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,5.0,0.497,,6.184,0.107
402,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,6.0,0.332,,7.09,0.095
403,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,8.0,0.126,,7.586,0.1
404,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,10.0,,,8.238,0.116
405,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,12.0,13.568,,8.634,0.546
406,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,13.0,13.303,,15.2,0.509
407,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,14.0,115.011,0.347,17.318,0.526
408,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,15.0,146.188,0.524,14.749,2.355
409,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,17.0,160.412,0.579,15.052,2.138
410,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,20.0,177.507,0.522,13.608,2.164
411,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,22.0,192.78,0.422,8.335,2.182
412,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,25.0,215.731,,,2.506
413,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,30.0,267.749,,,2.607
414,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,35.0,292.708,,,2.964
415,LIMNO_NUTRIENTS,WB9495L4,West Lake Bonney,BONW20,1995-01-12,38.0,311.981,,,3.918
416,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,5.0,,,,0.059
417,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,6.0,,,,0.088
418,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,7.0,,,,0.109
419,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,8.0,,,,0.109
420,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,9.0,,,,0.218
421,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,10.0,,,,0.356
422,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,11.0,21.9,,,2.271
423,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,12.0,71.017,,,5.72
424,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,15.0,298.786,,,25.49
425,LIMNO_NUTRIENTS,FRX9495L4,Lake Fryxell,FRXLT1,1995-01-17,18.0,511.751,,,45.709
426,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,5.0,,,,0.073
427,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,6.0,,,,0.084
428,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,8.0,,,,0.089
429,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,10.0,,,,0.113
430,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,12.0,,,,0.158
431,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,14.0,,,,0.17
432,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,16.0,,,,0.165
433,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,18.0,,,4.24,0.181
434,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,20.0,,,,0.182
435,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,22.0,,,,0.183
436,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,25.0,,,3.86,0.196
437,LIMNO_NUTRIENTS,HOA9495L4,Lake Hoare,HORLT1,1995-01-20,29.0,25.873,,,2.911
438,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,4.5,1.19,0.05,0.28,
439,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,5.0,0.84,0.03,0.22,
440,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,6.0,1.63,0.02,0.22,
441,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,8.0,1.86,0.09,0.75,
442,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,10.0,1.0,0.05,0.33,
443,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,12.0,1.04,0.03,0.07,
444,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,14.0,0.93,0.06,2.78,
445,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,16.0,0.44,0.02,4.01,
446,LIMNO_NUTRIENTS,HOA9596L1,Lake Hoare,HORLT1,1995-09-07,18.0,0.12,0.04,4.98,
